name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist,artist_id,genres,genres_str,main_genre,file_path,genre_array2
No Me Platiques Más,Luis Miguel,1kS5xIvvytkr5Ut1JkQ9SM,https://p.scdn.co/mp3-preview/df1451d483b0ced77e433635c8d04183b20c5820?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d1cbd51f69cb9803ea603c66,0.488,0.61,-7.646,0.0289,0.382,3.24e-05,0.14,0.237,0.3593907407407407,0.5012037037037034,0.621231481481481,0.0005677875,0.1974055555555552,0.0388148148148148,0.479717592592592,2nszmSgqreHSdJA3zWPyrW,['latin pop'],['latin pop'],latino,../mp3songs/48_genres_11_main_genres/No Me Platiques Más.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
Primal Scream,Mötley Crüe,5R7hyeI9BixzgrcsD7oWPW,https://p.scdn.co/mp3-preview/2261d19caebc38fe70b22ba15c8fb45e94946bec?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273bf9dbeae8487ed5c150c5c60,0.584,0.957,-4.952,0.0589,0.000363,0.00396,0.161,0.44,0.0328619398823529,0.4710000000000002,0.8659647058823536,0.1045176703529412,0.2345082352941177,0.0632870588235293,0.4868223529411768,0cc6vw3VN8YlIcvr1v7tBL,"['alternative metal', 'hard rock', 'metal', 'rock']","['alternative metal', 'hard rock', 'metal', 'rock']",metal,../mp3songs/48_genres_11_main_genres/Primal Scream.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Cranes in the Sky,Solange,48EjSdYh8wz2gBxxqzrsLe,https://p.scdn.co/mp3-preview/a0d13ea0e7dcd0ccae5f6bf96ce2daede4d2841e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731c4540d0ecafaa45305aa5a0,0.7190000000000001,0.615,-5.972,0.045,0.408,0.000147,0.235,0.465,0.15818125,0.7547499999999998,0.649625,0.00860858125,0.16255,0.07635625,0.4952625000000001,2auiVi8sUZo17dLy1HwrTU,"['alternative r&b', 'r&b']","['alternative r&b', 'r&b']",rnb,../mp3songs/48_genres_11_main_genres/Cranes in the Sky.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]"
What Am I,Why Don't We,1HimGOB6BjOaCQYMIF1xtU,https://p.scdn.co/mp3-preview/07c61d627e0537fa0d7f11bbab0c763bd9165d1b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a1447cebd6b88be1333428de,0.614,0.647,-4.681,0.0524,0.0687,0.0,0.104,0.368,0.1567838095238095,0.6515714285714286,0.6334761904761905,2.114285714285716e-05,0.1225142857142857,0.0751095238095238,0.4961904761904761,2jnIB6XdLvnJUeNTy5A0J2,['pop'],['pop'],pop,../mp3songs/48_genres_11_main_genres/What Am I.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]"
Servants Jaz House,Glenn Underground,3fmlNzB27d8Y5GW9lum3aT,,,0.75,0.365,,0.0625,,,,0.323,,,,,,,,1ZdinLDX0e8r5dIlWLpmAc,['90s_house'],['90s_house'],dance,../mp3songs/90s_House_Classics/Servants Jaz House.mp3,"[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Icon - Radio Edit,"Paul Elstak, Neophyte, Alee",6Syoygf65ZtZJCWkVENc1G,,,0.475,0.911,,0.0301,,,,0.24,,,,,,,,"123hDJRbi4KtCdBaaKNHW6, 2AfGElfjqXuSyUny7dsj9p, 07E7avQ9K8W8Gr6BCx8aU9",['hardstyle'],['hardstyle'],techno,../mp3songs/Hardcore_Techno_Hardstyle/Icon - Radio Edit.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Set Sail,The Movement,2nkuZha8Oe9puQ8ZX1P9ha,https://p.scdn.co/mp3-preview/d6c9430c78af4afc4c75e9ac3498f90054340ef8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2733e9290c42234051f8a39cc9c,0.747,0.657,-5.992999999999999,0.0524,0.216,0.0,0.0844,0.726,0.173,0.7175,0.6605000000000001,0.0,0.1222,0.0917,0.6905000000000001,1qwdTaVUdjYJLLoxtFmsqr,['reggae fusion'],['reggae fusion'],reggae,../mp3songs/48_genres_11_main_genres/Set Sail.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
The Drop,Bro Safari,51hSi1p7g2KdXg7fJA1Hgp,https://p.scdn.co/mp3-preview/ebbeafad7e5d105abd3dcaf8c5529a9bc3bf4bb2?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732a6c027cd42f4195337154d1,0.6890000000000001,0.88,-3.964,0.101,0.105,0.0283,0.447,0.528,0.105,0.6890000000000001,0.88,0.0283,0.447,0.1009999999999999,0.528,6d9SnuHI2bRer7c76d8sLq,['electro house'],['electro house'],dance,../mp3songs/48_genres_11_main_genres/The Drop.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Don't Hurt Yourself (feat. Jack White),Beyoncé,78eouBKVRyhbSzJwChr6QM,https://p.scdn.co/mp3-preview/ca8aa1d17b603b92587e4e850979b19ea5d61a3b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27389992f4d7d4ab94937bf9e23,0.614,0.6859999999999999,-6.483,0.21,0.0105,1.36e-06,0.184,0.645,0.201047075471698,0.5806509433962269,0.5966320754716984,0.0095542925943396,0.2099080188679246,0.1561948113207548,0.4601966981132073,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b']","['pop', 'r&b']",pop,../mp3songs/48_genres_11_main_genres/Don't Hurt Yourself (feat. Jack White).mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]"
Fall in Love,A Boogie Wit da Hoodie,1sXJ0TZDdYBIV4mlzQFi4j,https://p.scdn.co/mp3-preview/d0f77e18c80409da7f7d132d3ab0d2c5fe54fb2f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27370ed76855fb92d540a595463,0.8420000000000001,0.727,-6.2410000000000005,0.0675,0.261,0.0,0.131,0.721,0.2630172549019608,0.7114803921568633,0.6233039215686271,1.2584313725490196e-06,0.1618480392156862,0.2187441176470588,0.4987745098039216,31W5EY0aAly4Qieq6OFu6I,"['rap', 'trap']","['rap', 'trap']",rap,../mp3songs/48_genres_11_main_genres/Fall in Love.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]"
Foreva,Young Dolph,23nOXuK95DPOiO62Ixgzza,https://p.scdn.co/mp3-preview/0bfdedd0ed581c074c3a729ec7f9367f6874ce9b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27380f5d2e15aee94a21b5e087c,0.483,0.574,-5.16,0.469,0.0973,0.0,0.0579999999999999,0.4539999999999999,0.12081,0.799125,0.6074583333333333,2.946583333333333e-05,0.2115541666666666,0.2250583333333334,0.4314583333333333,3HiuzBlSW7pGDXlSFMhO2g,"['rap', 'trap']","['rap', 'trap']",rap,../mp3songs/48_genres_11_main_genres/Foreva.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]"
Te Propongo,Hector Rey,2WLNCSzgMtdXyHcdPNK8UQ,https://p.scdn.co/mp3-preview/afd09f78d9d8647d7b030f4437b6db74f1bcf288?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27399e4b0af2fcd39cc6a83c350,0.8109999999999999,0.5770000000000001,-9.357,0.0364,0.782,0.00531,0.223,0.865,0.782,0.8109999999999999,0.5770000000000001,0.00531,0.223,0.0364,0.865,3IfYZNt3tOmvN7HA3iNbGv,['salsa'],['salsa'],latino,../mp3songs/48_genres_11_main_genres/Te Propongo.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Talking to the Moon,Bruno Mars,161DnLWsx1i3u1JT05lzqU,https://p.scdn.co/mp3-preview/97de5b6d487f491cddfb427c1612f45f5b3c9388?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27378c6c624a95d1bd02ba1fa02,0.523,0.606,-4.754,0.0301,0.512,0.0,0.106,0.065,0.2556147422680413,0.6685360824742271,0.6677525773195878,0.0002704760824742,0.1605329896907216,0.0761587628865978,0.6016391752577318,0du5cEVh5yTK9QJze8zA0C,"['dance pop', 'pop']","['dance pop', 'pop']",pop,../mp3songs/48_genres_11_main_genres/Talking to the Moon.mp3,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]"
B.Y.O.B.,System Of A Down,0EYOdF5FCkgOJJla8DI2Md,https://p.scdn.co/mp3-preview/2f373f029e1110b19c265b8f4bc4d265e5fa9539?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c65f8d04502eeddbdd61fa71,0.556,0.981,-2.688,0.128,0.00662,0.0,0.218,0.716,0.052216677124183,0.4034836601307187,0.8837189542483659,0.0991345292810457,0.2571633986928103,0.0935738562091503,0.4348169934640525,5eAWCfyUhZtHHtBdNk56l1,"['alternative metal', 'nu metal', 'rock']","['alternative metal', 'nu metal', 'rock']",metal,../mp3songs/48_genres_11_main_genres/B.Y.O.B..mp3,"[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Spiders,System Of A Down,4vAHXnJ5YWLq5hbIVzZS1h,https://p.scdn.co/mp3-preview/2685ba3c5f153af8f9c563d652cced8e471cf9b3?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732dc63e977bd5101072adcef6,0.46,0.54,-5.1320000000000014,0.0381,0.0324,0.0168,0.326,0.0506,0.052216677124183,0.4034836601307187,0.8837189542483659,0.0991345292810457,0.2571633986928103,0.0935738562091503,0.4348169934640525,5eAWCfyUhZtHHtBdNk56l1,"['alternative metal', 'nu metal', 'rock']","['alternative metal', 'nu metal', 'rock']",metal,../mp3songs/48_genres_11_main_genres/Spiders.mp3,"[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
þÚ Ert Jörðin,Ólafur Arnalds,3WoFKA49Hjdoj1O9yhV62c,https://p.scdn.co/mp3-preview/3a223bd7a039f0bb52486d4a7bfa7957e50078ab?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ec599e36e03263a90d9d43df,0.208,0.0847,-20.917,0.0425,0.982,0.931,0.102,0.0391,0.969857142857143,0.3718571428571429,0.1400571428571428,0.9228571428571428,0.1005714285714285,0.0378285714285714,0.0998,7E3BRXV9ZbCt5lQTCXMTia,['compositional ambient'],['compositional ambient'],ambient,../mp3songs/48_genres_11_main_genres/þÚ Ert Jörðin.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Six 12's (feat. Mouse On Tha Track),Webbie,4lzxZnxRLgyheIqHfJ4YRk,https://p.scdn.co/mp3-preview/0856bf53b6de8db5cb00e5ac5f24b3cc7b487a97?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27334edf359b2d8619db7455c6f,0.667,0.703,-5.347,0.152,0.0276,0.0,0.268,0.518,0.0728249459459459,0.7595135135135135,0.6708918918918918,6.215189189189188e-05,0.2200783783783784,0.153981081081081,0.5186216216216216,6aIm51fHkokqlJn2vzNTH8,['trap'],['trap'],rap,../mp3songs/48_genres_11_main_genres/Six 12's (feat. Mouse On Tha Track).mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]"
You Don't Know,"AKKI (DE), Tone-Hype",0koP4PGAo9CpaxfJwrCLGX,,,0.585,0.988,,0.101,,,,0.0332,,,,,,,,"0hReHYoLJG38QBwYIZ8zKs, 5dX1T3OJGQDKfOLZypULWb",['acid_techno'],['acid_techno'],techno,../mp3songs/ACID!_Best_Acid_Techno_Mix/You Don't Know.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]"
Shawty (feat. T Pain),Plies,0mYoKqA23wUUj7BTEgNzjg,https://p.scdn.co/mp3-preview/848921263418cce85d80495af0421a7def00c7cd?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732d9f3326c45a2733eea2164f,0.444,0.708,-5.926,0.126,0.0419,0.0,0.0775,0.26,0.0885465151515151,0.6506060606060607,0.6380909090909092,0.0,0.1821424242424242,0.201060606060606,0.5055454545454545,3jksrX4oBklxR78ft8gv3j,['trap'],['trap'],rap,../mp3songs/48_genres_11_main_genres/Shawty (feat. T Pain).mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]"
Sad But True,Metallica,1Ug98CRiQYu7wiSym4uLY4,https://p.scdn.co/mp3-preview/577a4a4762be905cc26096d90e0e4663fafc2ec0?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273af07dc851962508661bbcfce,0.632,0.845,-6.336,0.0333,0.000773,0.0015199999999999,0.0618,0.433,0.0200607109243697,0.3610672268907559,0.9039075630252116,0.2280387393277313,0.3468352941176466,0.0999033613445376,0.3390617647058823,2ye2Wgw4gimLv2eAKyk1NB,"['hard rock', 'metal', 'rock']","['hard rock', 'metal', 'rock']",rock,../mp3songs/48_genres_11_main_genres/Sad But True.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Godspeed (Sweet Dreams),The Chicks,1zpIpaDCv77z6zN2fHNTW9,https://p.scdn.co/mp3-preview/f7a26a9bd14acbf7ff54373d32460b3d9fa82f28?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27389847614971c417b722c4d97,0.436,0.115,-13.627,0.0316,0.8290000000000001,0.000165,0.1119999999999999,0.14,0.8290000000000001,0.436,0.115,0.000165,0.1119999999999999,0.0316,0.14,25IG9fa7cbdmCIy3OnuH57,"['contemporary country', 'country']","['contemporary country', 'country']",country,../mp3songs/48_genres_11_main_genres/Godspeed (Sweet Dreams).mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]"
Dímelo,Marc Anthony,0SzNJxel0NMpA4xM2COhO4,https://p.scdn.co/mp3-preview/125548acc26bb864de347d1a79a9a3840ec6c98a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273427f8620c555ad3da3f50629,0.774,0.931,-2.4930000000000003,0.0303,0.358,0.0,0.138,0.857,0.5379999999999999,0.731,0.794,2.39e-05,0.0736,0.0408,0.873,4wLXwxDeWQ8mtUIRPxGiD6,"['latin pop', 'salsa', 'tropical']","['latin pop', 'salsa', 'tropical']",latino,../mp3songs/48_genres_11_main_genres/Dímelo.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
Runaway,Linkin Park,6xtQ23d8GEXgcxyUKPtwc5,https://p.scdn.co/mp3-preview/28c299674ba25aa86bc6229e75c64da73cdb5c80?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a,0.636,0.884,-4.743,0.0584,0.0142,0.0,0.253,0.446,0.0744997429906541,0.5514392523364481,0.8521682242990649,0.0339961280373831,0.2739149532710278,0.0993271028037383,0.4716939252336452,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'rock']","['alternative metal', 'nu metal', 'rock']",metal,../mp3songs/48_genres_11_main_genres/Runaway.mp3,"[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Beg for Me,Korn,6bwuLPr45wsvbTjB0PGI65,https://p.scdn.co/mp3-preview/a2e9a98cedd37daa935fea3237e1ec8c36802150?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731c229cb7c9851fb0c67e2af8,0.539,0.67,-8.0,0.0378,0.00387,0.7659999999999999,0.361,0.231,0.835,0.5489999999999999,0.207,0.5670000000000001,0.0849,0.0431,0.3329999999999999,3RNrq3jvMZxD9ZyoOZbQOD,"['alternative metal', 'hard rock', 'nu metal', 'rock']","['alternative metal', 'hard rock', 'nu metal', 'rock']",metal,../mp3songs/48_genres_11_main_genres/Beg for Me.mp3,"[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Coke In My Heart,Schranze,0WJ4KOuoAraJZnYLkWRw6w,,,0.71,0.829,,0.0812,,,,0.529,,,,,,,,2gwxccoCySFjYHahnnbweu,['tekkno'],['tekkno'],techno,../mp3songs/tekkno/Coke In My Heart.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Daylight,Coldplay,4fP4xTSBli3tKck172LEZ4,https://p.scdn.co/mp3-preview/4f024aa4b08ed605c8ce05579d4d0c7629918a00?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ad6f442ecac8735b9285a923,0.461,0.5710000000000001,-6.117000000000001,0.0301,0.00975,0.508,0.0846,0.208,0.2180183870967742,0.4424903225806449,0.5930451612903226,0.1301235858064516,0.1825987096774192,0.0354032258064516,0.2340167741935484,4gzpq5DPGxSnKTe4SA8HAU,['pop'],['pop'],pop,../mp3songs/48_genres_11_main_genres/Daylight.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]"
Mentirosa,Elefante,2AW8HXB5U4QA0ZmApbRM0B,https://p.scdn.co/mp3-preview/270a6efdfa9e1245eb8a61acc6b8d36de0a07654?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273033b8c6b300fb711d4d7b499,0.669,0.914,-3.834,0.107,0.0312,8.92e-05,0.0483,0.855,0.18736,0.6634615384615385,0.6433846153846153,5.192307692307691e-05,0.1284538461538461,0.0492615384615384,0.6060000000000001,5oYHL2SijkMY52gKIhYJNb,"['latin pop', 'mexican pop']","['latin pop', 'mexican pop']",latino,../mp3songs/48_genres_11_main_genres/Mentirosa.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
Vamo a Busal,Jowell & Randy,0ySExWMtzlVKO70rPYEz84,https://p.scdn.co/mp3-preview/45bbd4572814b743f1c02374e0d65c51d4215903?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2739540ae09af23f72d57923f64,0.763,0.858,-3.367,0.149,0.0151,0.0,0.306,0.6890000000000001,0.0440818181818181,0.7519090909090909,0.8039999999999999,0.0016311818181818,0.2830909090909092,0.1141818181818181,0.7844545454545454,4IMAo2UQchVFyPH24PAjUs,['reggaeton'],['reggaeton'],latino,../mp3songs/48_genres_11_main_genres/Vamo a Busal.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Made in America,Toby Keith,7Lmwj2fe8MpGXypOuLGO2C,https://p.scdn.co/mp3-preview/0d62538cd58ecae19b4dffd08e8667aa95b30d33?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27331b5266ec683455e35d31860,0.4970000000000001,0.701,-5.996,0.0306,0.0507,0.0,0.103,0.376,0.2634322033898304,0.6226525423728814,0.7641355932203391,0.0012943626271186,0.2121822033898305,0.0429152542372881,0.6275423728813561,2bA6fzP0lMAQ4kz6CF61w8,"['contemporary country', 'country', 'country road']","['contemporary country', 'country', 'country road']",country,../mp3songs/48_genres_11_main_genres/Made in America.mp3,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]"
Mgno,Russell Dickerson,56QGSNZb7IoG6IdZBqzdbS,https://p.scdn.co/mp3-preview/80b8dba208bce746ec9ef5d4cc9e2de869507191?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27335f967620e33127dbfe84b86,0.594,0.8190000000000001,-5.199,0.0329,0.00714,1.13e-05,0.0707,0.493,0.21755,0.5398333333333334,0.7466666666666667,0.0,0.1076833333333333,0.0472499999999999,0.6123333333333333,1E2AEtxaFaJtH0lO7kgNKw,"['contemporary country', 'country', 'country road']","['contemporary country', 'country', 'country road']",country,../mp3songs/48_genres_11_main_genres/Mgno.mp3,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]"
"Consolation No. 3 in D-Flat Major, S. 172",Franz Liszt,0Jp7n6FKqGVxtXPMVYtMQr,https://p.scdn.co/mp3-preview/69b4ab5555ccde2ce85df4d10bc414a025068358?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273dc7e831d880de1c90d621379,0.203,0.00399,-35.63800000000001,0.0405,0.985,0.922,0.111,0.0779,0.9793529411764702,0.3390955882352942,0.1495711029411765,0.8183088235294119,0.2046529411764706,0.0422764705882352,0.139864705882353,1385hLNbrnbCJGokfH2ac2,['classical'],['classical'],classical,"../mp3songs/48_genres_11_main_genres/Consolation No. 3 in D-Flat Major, S. 172.mp3","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Get Dis Money,Slum Village,6xrjmQMIIYgLgjCOeq2dee,https://p.scdn.co/mp3-preview/53adf32878dbcde4b3dca317f3d909866a8c7ab6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732a8486851d9c9d2cf5bda04f,0.8809999999999999,0.523,-4.87,0.3379999999999999,0.142,0.0,0.0771,0.75,0.1243,0.840625,0.542875,0.0014620249999999,0.160375,0.243875,0.6592499999999999,1020a42xVklY6c56imNcaa,['hip hop'],['hip hop'],rap,../mp3songs/48_genres_11_main_genres/Get Dis Money.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
